pokemon,move,TM
METAGROSS,HYPER_BEAM,HYPER_BEAM
METAGROSS,HYPER_BEAM,HYPER_BEAM
METAGROSS,ICE_PUNCH,ICE_PUNCH
METAGROSS,IRON_HEAD,IRON_HEAD
METAGROSS,IRON_HEAD,IRON_HEAD
METAGROSS,PSYCHIC_M,PSYCHIC_M
METAGROSS,PSYCHIC_M,PSYCHIC_M
METAGROSS,RAIN_DANCE,RAIN_DANCE
METAGROSS,RETURN,RETURN
METAGROSS,ROCK_SLIDE,ROCK_SLIDE
METAGROSS,SANDSTORM,SANDSTORM
METAGROSS,SHADOW_BALL,SHADOW_BALL
METAGROSS,SLEEP_TALK,SLEEP_TALK
METAGROSS,STRENGTH,STRENGTH
METAGROSS,SUBSTITUTE,SUBSTITUTE
METAGROSS,SUNNY_DAY,SUNNY_DAY
METAGROSS,SWIFT,SWIFT
METAGROSS,TOXIC,TOXIC
METAGROSS,ZEN_HEADBUTT,ZEN_HEADBUTT
METAGROSS,ZEN_HEADBUTT,ZEN_HEADBUTT
METANG,BODY_SLAM,BODY_SLAM
METANG,CUT,CUT
METANG,EARTHQUAKE,EARTHQUAKE
METANG,FLASH,FLASH
METANG,HIDDEN_POWER,HIDDEN_POWER
METANG,HYPER_BEAM,HYPER_BEAM
METANG,HYPER_BEAM,HYPER_BEAM
METANG,ICE_PUNCH,ICE_PUNCH
METANG,IRON_HEAD,IRON_HEAD
METANG,IRON_HEAD,IRON_HEAD
METANG,PSYCHIC_M,PSYCHIC_M
METANG,PSYCHIC_M,PSYCHIC_M
METANG,RAIN_DANCE,RAIN_DANCE
METANG,RETURN,RETURN
METANG,ROCK_SLIDE,ROCK_SLIDE
METANG,SANDSTORM,SANDSTORM
METANG,SHADOW_BALL,SHADOW_BALL
METANG,SLEEP_TALK,SLEEP_TALK
METANG,STRENGTH,STRENGTH
METANG,SUBSTITUTE,SUBSTITUTE
METANG,SUNNY_DAY,SUNNY_DAY
METANG,SWIFT,SWIFT
METANG,TOXIC,TOXIC
METANG,ZEN_HEADBUTT,ZEN_HEADBUTT
METANG,ZEN_HEADBUTT,ZEN_HEADBUTT
MINIOR_CORE,DOUBLE_EDGE,DOUBLE_EDGE
MINIOR_CORE,SWIFT,SWIFT
MINIOR_METEOR,DOUBLE_EDGE,DOUBLE_EDGE
MINIOR_METEOR,SWIFT,SWIFT
MINIOR-RED-METEOR,CALM_MIND,CALM_MIND
MINIOR-RED-METEOR,EARTHQUAKE,EARTHQUAKE
MINIOR-RED-METEOR,GIGA_IMPACT,GIGA_IMPACT
MINIOR-RED-METEOR,HIDDEN_POWER,HIDDEN_POWER
MINIOR-RED-METEOR,HYPER_BEAM,HYPER_BEAM
MINIOR-RED-METEOR,PSYCHIC_M,PSYCHIC_M
MINIOR-RED-METEOR,RETURN,RETURN
MINIOR-RED-METEOR,ROCK_SLIDE,ROCK_SLIDE
MINIOR-RED-METEOR,SANDSTORM,SANDSTORM
MINIOR-RED-METEOR,SLEEP_TALK,SLEEP_TALK
MINIOR-RED-METEOR,SUBSTITUTE,SUBSTITUTE
MINIOR-RED-METEOR,TOXIC,TOXIC
MISDREAVUS,CALM_MIND,CALM_MIND
MISDREAVUS,DARK_PULSE,DARK_PULSE
MISDREAVUS,FLASH,FLASH
MISDREAVUS,HEADBUTT,HEADBUTT
MISDREAVUS,HIDDEN_POWER,HIDDEN_POWER
MISDREAVUS,OMINOUS_WIND,OMINOUS_WIND
MISDREAVUS,PSYBEAM,PSYBEAM
MISDREAVUS,PSYCHIC_M,PSYCHIC_M
MISDREAVUS,RAIN_DANCE,RAIN_DANCE
MISDREAVUS,RETURN,RETURN
MISDREAVUS,SHADOW_BALL,SHADOW_BALL
MISDREAVUS,SHADOW_BALL,SHADOW_BALL
MISDREAVUS,SHOCK_WAVE,SHOCK_WAVE
MISDREAVUS,SLEEP_TALK,SLEEP_TALK
MISDREAVUS,SUBSTITUTE,SUBSTITUTE
MISDREAVUS,SUNNY_DAY,SUNNY_DAY
MISDREAVUS,SWIFT,SWIFT
MISDREAVUS,THUNDER,THUNDER
MISDREAVUS,THUNDERBOLT,THUNDERBOLT
MISDREAVUS,TOXIC,TOXIC
MISMAGIUS,CALM_MIND,CALM_MIND
MISMAGIUS,DARK_PULSE,DARK_PULSE
MISMAGIUS,ENERGY_BALL,ENERGY_BALL
MISMAGIUS,FLASH,FLASH
MISMAGIUS,GIGA_IMPACT,GIGA_IMPACT
MISMAGIUS,HIDDEN_POWER,HIDDEN_POWER
MISMAGIUS,HYPER_BEAM,HYPER_BEAM
MISMAGIUS,PSYCHIC_M,PSYCHIC_M
MISMAGIUS,RAIN_DANCE,RAIN_DANCE
MISMAGIUS,RETURN,RETURN
MISMAGIUS,SHADOW_BALL,SHADOW_BALL
MISMAGIUS,SHOCK_WAVE,SHOCK_WAVE
MISMAGIUS,SLEEP_TALK,SLEEP_TALK
MISMAGIUS,SUBSTITUTE,SUBSTITUTE
MISMAGIUS,SUNNY_DAY,SUNNY_DAY
MISMAGIUS,THUNDER,THUNDER
MISMAGIUS,THUNDERBOLT,THUNDERBOLT
MISMAGIUS,TOXIC,TOXIC
MOLAMBINO,BITE,BITE
MOLAMBINO,GIGA_IMPACT,GIGA_IMPACT
MOLAMBINO,HEADBUTT,HEADBUTT
MOLAMBINO,IRON_HEAD,IRON_HEAD
MOLAMBINO,RAIN_DANCE,RAIN_DANCE
MOLAMBINO,WATER_PULSE,WATER_PULSE
MOLAMBINO,WATERFALL,WATERFALL
MORELULL,DAZZLE_BEAM,DAZZLE_BEAM
MORELULL,ENERGY_BALL,ENERGY_BALL
MORELULL,FLASH,FLASH
MORELULL,GIGA_DRAIN,GIGA_DRAIN
MORELULL,GIGA_DRAIN,GIGA_DRAIN
MORELULL,HIDDEN_POWER,HIDDEN_POWER
MORELULL,MOONBLAST,MOONBLAST
MORELULL,RETURN,RETURN
MORELULL,SLEEP_TALK,SLEEP_TALK
MORELULL,SUBSTITUTE,SUBSTITUTE
MORELULL,SUNNY_DAY,SUNNY_DAY
MORELULL,TOXIC,TOXIC
MUDBRAY,BODY_SLAM,BODY_SLAM
MUDBRAY,EARTHQUAKE,EARTHQUAKE
MUDBRAY,EARTHQUAKE,EARTHQUAKE
MUDBRAY,HIDDEN_POWER,HIDDEN_POWER
MUDBRAY,IRON_HEAD,IRON_HEAD
MUDBRAY,IRON_HEAD,IRON_HEAD
MUDBRAY,RETURN,RETURN
MUDBRAY,ROCK_SLIDE,ROCK_SLIDE
MUDBRAY,SANDSTORM,SANDSTORM
MUDBRAY,SLEEP_TALK,SLEEP_TALK
MUDBRAY,STRENGTH,STRENGTH
MUDBRAY,SUBSTITUTE,SUBSTITUTE
MUDBRAY,TOXIC,TOXIC
MUDSDALE,BODY_SLAM,BODY_SLAM
MUDSDALE,EARTHQUAKE,EARTHQUAKE
MUDSDALE,EARTHQUAKE,EARTHQUAKE
MUDSDALE,GIGA_IMPACT,GIGA_IMPACT
MUDSDALE,HIDDEN_POWER,HIDDEN_POWER
MUDSDALE,HYPER_BEAM,HYPER_BEAM
MUDSDALE,IRON_HEAD,IRON_HEAD
MUDSDALE,IRON_HEAD,IRON_HEAD
MUDSDALE,RETURN,RETURN
MUDSDALE,ROCK_SLIDE,ROCK_SLIDE
MUDSDALE,SANDSTORM,SANDSTORM
MUDSDALE,SLEEP_TALK,SLEEP_TALK
MUDSDALE,STRENGTH,STRENGTH
MUDSDALE,SUBSTITUTE,SUBSTITUTE
MUDSDALE,TOXIC,TOXIC
MUK,BODY_SLAM,BODY_SLAM
MUK,DARK_PULSE,DARK_PULSE
MUK,DIG,DIG
MUK,FIRE_BLAST,FIRE_BLAST
MUK,FIRE_PUNCH,FIRE_PUNCH
MUK,FLAMETHROWER,FLAMETHROWER
MUK,GIGA_DRAIN,GIGA_DRAIN
MUK,GIGA_IMPACT,GIGA_IMPACT
MUK,HEADBUTT,HEADBUTT
MUK,HIDDEN_POWER,HIDDEN_POWER
MUK,HYPER_BEAM,HYPER_BEAM
MUK,ICE_PUNCH,ICE_PUNCH
MUK,MOONBLAST,MOONBLAST
MUK,POISON_JAB,POISON_JAB
MUK,RAIN_DANCE,RAIN_DANCE
MUK,RETURN,RETURN
MUK,ROCK_SLIDE,ROCK_SLIDE
MUK,SHADOW_BALL,SHADOW_BALL
MUK,SHOCK_WAVE,SHOCK_WAVE
MUK,SLEEP_TALK,SLEEP_TALK
MUK,STRENGTH,STRENGTH
MUK,SUBSTITUTE,SUBSTITUTE
MUK,SUNNY_DAY,SUNNY_DAY
MUK,THUNDER,THUNDER
MUK,THUNDERBOLT,THUNDERBOLT
MUK,TOXIC,TOXIC
MUK,TOXIC,TOXIC
MUNNA,CALM_MIND,CALM_MIND
MUNNA,CALM_MIND,CALM_MIND
MUNNA,ENERGY_BALL,ENERGY_BALL
MUNNA,FLASH,FLASH
MUNNA,HIDDEN_POWER,HIDDEN_POWER
MUNNA,MOONBLAST,MOONBLAST
MUNNA,PSYBEAM,PSYBEAM
MUNNA,PSYCHIC_M,PSYCHIC_M
MUNNA,PSYCHIC_M,PSYCHIC_M
MUNNA,RAIN_DANCE,RAIN_DANCE
MUNNA,RETURN,RETURN
MUNNA,ROCK_SLIDE,ROCK_SLIDE
MUNNA,SHADOW_BALL,SHADOW_BALL
MUNNA,SLEEP_TALK,SLEEP_TALK
MUNNA,SUBSTITUTE,SUBSTITUTE
MUNNA,SWIFT,SWIFT
MUNNA,TOXIC,TOXIC
MUNNA,ZEN_HEADBUTT,ZEN_HEADBUTT
MUNNA,ZEN_HEADBUTT,ZEN_HEADBUTT
MUSHARNA,CALM_MIND,CALM_MIND
MUSHARNA,CALM_MIND,CALM_MIND
MUSHARNA,ENERGY_BALL,ENERGY_BALL
MUSHARNA,FLASH,FLASH
MUSHARNA,GIGA_IMPACT,GIGA_IMPACT
MUSHARNA,HIDDEN_POWER,HIDDEN_POWER
MUSHARNA,HYPER_BEAM,HYPER_BEAM
MUSHARNA,MOONBLAST,MOONBLAST
MUSHARNA,PSYBEAM,PSYBEAM
MUSHARNA,PSYCHIC_M,PSYCHIC_M
MUSHARNA,PSYCHIC_M,PSYCHIC_M
MUSHARNA,RAIN_DANCE,RAIN_DANCE
MUSHARNA,RETURN,RETURN
MUSHARNA,ROCK_SLIDE,ROCK_SLIDE
MUSHARNA,SHADOW_BALL,SHADOW_BALL
MUSHARNA,SLEEP_TALK,SLEEP_TALK
MUSHARNA,SUBSTITUTE,SUBSTITUTE
MUSHARNA,SWIFT,SWIFT
MUSHARNA,TOXIC,TOXIC
MUSHARNA,ZEN_HEADBUTT,ZEN_HEADBUTT
MUSHARNA,ZEN_HEADBUTT,ZEN_HEADBUTT
NOIBAT,BITE,BITE
NOIBAT,CUT,CUT
NOIBAT,DARK_PULSE,DARK_PULSE
NOIBAT,FLY,FLY
NOIBAT,HIDDEN_POWER,HIDDEN_POWER
NOIBAT,HYPER_VOICE,HYPER_VOICE
NOIBAT,PSYCHIC_M,PSYCHIC_M
NOIBAT,RETURN,RETURN
NOIBAT,SHADOW_BALL,SHADOW_BALL
NOIBAT,SLEEP_TALK,SLEEP_TALK
NOIBAT,SUBSTITUTE,SUBSTITUTE
NOIBAT,SUNNY_DAY,SUNNY_DAY
NOIBAT,SWIFT,SWIFT
NOIBAT,TOXIC,TOXIC
NOIVERN,BITE,BITE
NOIVERN,CUT,CUT
NOIVERN,DARK_PULSE,DARK_PULSE
NOIVERN,FLAMETHROWER,FLAMETHROWER
NOIVERN,FLY,FLY
NOIVERN,GIGA_IMPACT,GIGA_IMPACT
NOIVERN,HIDDEN_POWER,HIDDEN_POWER
NOIVERN,HYPER_BEAM,HYPER_BEAM
NOIVERN,HYPER_VOICE,HYPER_VOICE
NOIVERN,HYPER_VOICE,HYPER_VOICE
NOIVERN,PSYCHIC_M,PSYCHIC_M
NOIVERN,RETURN,RETURN
NOIVERN,SHADOW_BALL,SHADOW_BALL
NOIVERN,SLEEP_TALK,SLEEP_TALK
NOIVERN,SUBSTITUTE,SUBSTITUTE
NOIVERN,SUNNY_DAY,SUNNY_DAY
NOIVERN,SWIFT,SWIFT
NOIVERN,TOXIC,TOXIC
OBSTAGOON,BLIZZARD,BLIZZARD
OBSTAGOON,BODY_SLAM,BODY_SLAM
OBSTAGOON,DIG,DIG
OBSTAGOON,DOUBLE_EDGE,DOUBLE_EDGE
OBSTAGOON,FIRE_PUNCH,FIRE_PUNCH
OBSTAGOON,GIGA_IMPACT,GIGA_IMPACT
OBSTAGOON,HEADBUTT,HEADBUTT
OBSTAGOON,HYPER_BEAM,HYPER_BEAM
OBSTAGOON,HYPER_VOICE,HYPER_VOICE
OBSTAGOON,ICE_BEAM,ICE_BEAM
OBSTAGOON,ICE_PUNCH,ICE_PUNCH
OBSTAGOON,NIGHT_SLASH,NIGHT_SLASH
OBSTAGOON,RAIN_DANCE,RAIN_DANCE
OBSTAGOON,SHADOW_BALL,SHADOW_BALL
OBSTAGOON,SLEEP_TALK,SLEEP_TALK
OBSTAGOON,SUBMISSION,SUBMISSION
OBSTAGOON,SUBSTITUTE,SUBSTITUTE
OBSTAGOON,SUNNY_DAY,SUNNY_DAY
OBSTAGOON,SURF,SURF
OBSTAGOON,SWIFT,SWIFT
OBSTAGOON,THUNDER,THUNDER
OBSTAGOON,THUNDERBOLT,THUNDERBOLT
OBSTAGOON,WHIRLPOOL,WHIRLPOOL
ORANGURU,CALM_MIND,CALM_MIND
ORANGURU,CALM_MIND,CALM_MIND
ORANGURU,EARTHQUAKE,EARTHQUAKE
ORANGURU,ENERGY_BALL,ENERGY_BALL
ORANGURU,GIGA_IMPACT,GIGA_IMPACT
ORANGURU,HIDDEN_POWER,HIDDEN_POWER
ORANGURU,HYPER_BEAM,HYPER_BEAM
ORANGURU,PSYCHIC_M,PSYCHIC_M
ORANGURU,PSYCHIC_M,PSYCHIC_M
ORANGURU,RAIN_DANCE,RAIN_DANCE
ORANGURU,RETURN,RETURN
ORANGURU,ROCK_SLIDE,ROCK_SLIDE
ORANGURU,SHADOW_BALL,SHADOW_BALL
ORANGURU,SLEEP_TALK,SLEEP_TALK
ORANGURU,SUBSTITUTE,SUBSTITUTE
ORANGURU,SUNNY_DAY,SUNNY_DAY
ORANGURU,THUNDER,THUNDER
ORANGURU,THUNDERBOLT,THUNDERBOLT
ORANGURU,TOXIC,TOXIC
ORANGURU,ZEN_HEADBUTT,ZEN_HEADBUTT
ORANGURU,ZEN_HEADBUTT,ZEN_HEADBUTT
ORBEETLE,CALM_MIND,CALM_MIND
ORBEETLE,CALM_MIND,CALM_MIND
ORBEETLE,ENERGY_BALL,ENERGY_BALL
ORBEETLE,GIGA_DRAIN,GIGA_DRAIN
ORBEETLE,GIGA_IMPACT,GIGA_IMPACT
ORBEETLE,HYPER_BEAM,HYPER_BEAM
ORBEETLE,PSYBEAM,PSYBEAM
ORBEETLE,PSYCHIC_M,PSYCHIC_M
ORBEETLE,PSYCHIC_M,PSYCHIC_M
ORBEETLE,SHADOW_BALL,SHADOW_BALL
ORBEETLE,SLEEP_TALK,SLEEP_TALK
ORBEETLE,SUBSTITUTE,SUBSTITUTE
ORBEETLE,ZEN_HEADBUTT,ZEN_HEADBUTT
ORICORIO_BAILE,FLAMETHROWER,FLAMETHROWER
ORICORIO_PAU,PSYCHIC_M,PSYCHIC_M
ORICORIO_POM,THUNDERBOLT,THUNDERBOLT
ORICORIO_SENSU,SHADOW_BALL,SHADOW_BALL
ORICORIO-BAILE,CALM_MIND,CALM_MIND
ORICORIO-BAILE,FLY,FLY
ORICORIO-BAILE,HIDDEN_POWER,HIDDEN_POWER
ORICORIO-BAILE,RETURN,RETURN
ORICORIO-BAILE,SANDSTORM,SANDSTORM
ORICORIO-BAILE,SLEEP_TALK,SLEEP_TALK
ORICORIO-BAILE,SUBSTITUTE,SUBSTITUTE
ORICORIO-BAILE,TOXIC,TOXIC
ORICORIO-PAU,CALM_MIND,CALM_MIND
ORICORIO-PAU,FLY,FLY
ORICORIO-PAU,HIDDEN_POWER,HIDDEN_POWER
ORICORIO-PAU,RETURN,RETURN
ORICORIO-PAU,SANDSTORM,SANDSTORM
ORICORIO-PAU,SLEEP_TALK,SLEEP_TALK
ORICORIO-PAU,SUBSTITUTE,SUBSTITUTE
ORICORIO-PAU,TOXIC,TOXIC
ORICORIO-POM-POM,CALM_MIND,CALM_MIND
ORICORIO-POM-POM,FLY,FLY
ORICORIO-POM-POM,HIDDEN_POWER,HIDDEN_POWER
ORICORIO-POM-POM,RETURN,RETURN
ORICORIO-POM-POM,SANDSTORM,SANDSTORM
ORICORIO-POM-POM,SLEEP_TALK,SLEEP_TALK
ORICORIO-POM-POM,SUBSTITUTE,SUBSTITUTE
ORICORIO-POM-POM,TOXIC,TOXIC
ORICORIO-SENSU,CALM_MIND,CALM_MIND
ORICORIO-SENSU,FLY,FLY
ORICORIO-SENSU,HIDDEN_POWER,HIDDEN_POWER
ORICORIO-SENSU,RETURN,RETURN
ORICORIO-SENSU,SANDSTORM,SANDSTORM
ORICORIO-SENSU,SLEEP_TALK,SLEEP_TALK
ORICORIO-SENSU,SUBSTITUTE,SUBSTITUTE
ORICORIO-SENSU,TOXIC,TOXIC
PALOSSAND,EARTHQUAKE,EARTHQUAKE
PALOSSAND,ENERGY_BALL,ENERGY_BALL
PALOSSAND,GIGA_DRAIN,GIGA_DRAIN
PALOSSAND,GIGA_DRAIN,GIGA_DRAIN
PALOSSAND,GIGA_IMPACT,GIGA_IMPACT
PALOSSAND,HIDDEN_POWER,HIDDEN_POWER
PALOSSAND,PSYCHIC_M,PSYCHIC_M
PALOSSAND,RETURN,RETURN
PALOSSAND,ROCK_SLIDE,ROCK_SLIDE
PALOSSAND,SANDSTORM,SANDSTORM
PALOSSAND,SANDSTORM,SANDSTORM
PALOSSAND,SHADOW_BALL,SHADOW_BALL
PALOSSAND,SHADOW_BALL,SHADOW_BALL
PALOSSAND,SLEEP_TALK,SLEEP_TALK
PALOSSAND,SUBSTITUTE,SUBSTITUTE
PALOSSAND,TOXIC,TOXIC
PALPITOAD,HAIL,HAIL
PALPITOAD,HIDDEN_POWER,HIDDEN_POWER
PALPITOAD,HYDRO_PUMP,HYDRO_PUMP
PALPITOAD,HYDRO_PUMP,HYDRO_PUMP
PALPITOAD,HYPER_VOICE,HYPER_VOICE
PALPITOAD,HYPER_VOICE,HYPER_VOICE
PALPITOAD,RAIN_DANCE,RAIN_DANCE
PALPITOAD,RAIN_DANCE,RAIN_DANCE
PALPITOAD,RETURN,RETURN
PALPITOAD,SLEEP_TALK,SLEEP_TALK
PALPITOAD,SUBSTITUTE,SUBSTITUTE
PALPITOAD,SURF,SURF
PALPITOAD,TOXIC,TOXIC
PELIPPER,BLIZZARD,BLIZZARD
PELIPPER,FLY,FLY
PELIPPER,GIGA_IMPACT,GIGA_IMPACT
PELIPPER,HAIL,HAIL
PELIPPER,HIDDEN_POWER,HIDDEN_POWER
PELIPPER,HYDRO_PUMP,HYDRO_PUMP
PELIPPER,HYDRO_PUMP,HYDRO_PUMP
PELIPPER,HYPER_BEAM,HYPER_BEAM
PELIPPER,ICE_BEAM,ICE_BEAM
PELIPPER,RAIN_DANCE,RAIN_DANCE
PELIPPER,RETURN,RETURN
PELIPPER,SHOCK_WAVE,SHOCK_WAVE
PELIPPER,SLEEP_TALK,SLEEP_TALK
PELIPPER,SUBSTITUTE,SUBSTITUTE
PELIPPER,SURF,SURF
PELIPPER,SWIFT,SWIFT
PELIPPER,TOXIC,TOXIC
PELIPPER,WATER_PULSE,WATER_PULSE
PELIPPER,WATER_PULSE,WATER_PULSE
PELIPPER,WHIRLPOOL,WHIRLPOOL
PERRSERKER,BODY_SLAM,BODY_SLAM
PERRSERKER,DARK_PULSE,DARK_PULSE
PERRSERKER,DIG,DIG
PERRSERKER,GIGA_IMPACT,GIGA_IMPACT
PERRSERKER,HYPER_BEAM,HYPER_BEAM
PERRSERKER,HYPER_VOICE,HYPER_VOICE
PERRSERKER,IRON_HEAD,IRON_HEAD
PERRSERKER,IRON_HEAD,IRON_HEAD
PERRSERKER,PLAY_ROUGH,PLAY_ROUGH
PERRSERKER,RAIN_DANCE,RAIN_DANCE
PERRSERKER,SHADOW_BALL,SHADOW_BALL
PERRSERKER,SLEEP_TALK,SLEEP_TALK
PERRSERKER,SUBSTITUTE,SUBSTITUTE
PERRSERKER,SUNNY_DAY,SUNNY_DAY
PERRSERKER,THUNDER,THUNDER
PERRSERKER,THUNDERBOLT,THUNDERBOLT
PIKIPEK,FLY,FLY
PIKIPEK,HIDDEN_POWER,HIDDEN_POWER
PIKIPEK,HYPER_VOICE,HYPER_VOICE
PIKIPEK,RETURN,RETURN
PIKIPEK,SLEEP_TALK,SLEEP_TALK
PIKIPEK,SUBSTITUTE,SUBSTITUTE
PIKIPEK,SUNNY_DAY,SUNNY_DAY
PIKIPEK,TOXIC,TOXIC
PILOSWINE,BLIZZARD,BLIZZARD
PILOSWINE,BLIZZARD,BLIZZARD
PILOSWINE,BODY_SLAM,BODY_SLAM
PILOSWINE,DIG,DIG
PILOSWINE,EARTHQUAKE,EARTHQUAKE
PILOSWINE,EARTHQUAKE,EARTHQUAKE
PILOSWINE,GIGA_IMPACT,GIGA_IMPACT
PILOSWINE,HAIL,HAIL
PILOSWINE,HEADBUTT,HEADBUTT
PILOSWINE,HIDDEN_POWER,HIDDEN_POWER
PILOSWINE,HYPER_BEAM,HYPER_BEAM
PILOSWINE,ICE_BEAM,ICE_BEAM
PILOSWINE,RAIN_DANCE,RAIN_DANCE
PILOSWINE,RETURN,RETURN
PILOSWINE,ROCK_SLIDE,ROCK_SLIDE
PILOSWINE,SANDSTORM,SANDSTORM
PILOSWINE,SLEEP_TALK,SLEEP_TALK
PILOSWINE,STRENGTH,STRENGTH
PILOSWINE,SUBSTITUTE,SUBSTITUTE
PILOSWINE,TOXIC,TOXIC
PONYTA,DAZZLE_BEAM,DAZZLE_BEAM
PONYTA,PSYBEAM,PSYBEAM
PONYTA,PSYCHIC_M,PSYCHIC_M
PONYTA-GALAR,BODY_SLAM,BODY_SLAM
PONYTA-GALAR,CALM_MIND,CALM_MIND
PONYTA-GALAR,PLAY_ROUGH,PLAY_ROUGH
PONYTA-GALAR,PSYCHIC_M,PSYCHIC_M
PONYTA-GALAR,SLEEP_TALK,SLEEP_TALK
PONYTA-GALAR,SUBSTITUTE,SUBSTITUTE
PONYTA-GALAR,SWIFT,SWIFT
PONYTA-GALAR,ZEN_HEADBUTT,ZEN_HEADBUTT
POPPY,BITE,BITE
POPPY,DIG,DIG
POPPY,EARTHQUAKE,EARTHQUAKE
POPPY,PLAY_ROUGH,PLAY_ROUGH
PORYGON,BLIZZARD,BLIZZARD
PORYGON,DOUBLE_EDGE,DOUBLE_EDGE
PORYGON,FLASH,FLASH
PORYGON,GIGA_IMPACT,GIGA_IMPACT
PORYGON,HEADBUTT,HEADBUTT
PORYGON,HIDDEN_POWER,HIDDEN_POWER
PORYGON,HYPER_BEAM,HYPER_BEAM
PORYGON,HYPER_BEAM,HYPER_BEAM
PORYGON,ICE_BEAM,ICE_BEAM
PORYGON,PSYBEAM,PSYBEAM
PORYGON,PSYCHIC_M,PSYCHIC_M
PORYGON,RAIN_DANCE,RAIN_DANCE
PORYGON,RETURN,RETURN
PORYGON,SHADOW_BALL,SHADOW_BALL
PORYGON,SHOCK_WAVE,SHOCK_WAVE
PORYGON,SHOCK_WAVE,SHOCK_WAVE
PORYGON,SIGNAL_BEAM,SIGNAL_BEAM
PORYGON,SLEEP_TALK,SLEEP_TALK
PORYGON,SUBSTITUTE,SUBSTITUTE
PORYGON,SUNNY_DAY,SUNNY_DAY
PORYGON,SWIFT,SWIFT
PORYGON,THUNDER,THUNDER
PORYGON,THUNDERBOLT,THUNDERBOLT
PORYGON,TOXIC,TOXIC
PORYGON,ZEN_HEADBUTT,ZEN_HEADBUTT
PORYGON_Z,HYPER_BEAM,HYPER_BEAM
PORYGON_Z,PSYBEAM,PSYBEAM
PORYGON_Z,SHOCK_WAVE,SHOCK_WAVE
PORYGON_Z,SIGNAL_BEAM,SIGNAL_BEAM
PORYGON2,BLIZZARD,BLIZZARD
PORYGON2,FLASH,FLASH
PORYGON2,GIGA_IMPACT,GIGA_IMPACT
PORYGON2,HIDDEN_POWER,HIDDEN_POWER
PORYGON2,HYPER_BEAM,HYPER_BEAM
PORYGON2,HYPER_BEAM,HYPER_BEAM
PORYGON2,ICE_BEAM,ICE_BEAM
PORYGON2,PSYBEAM,PSYBEAM
PORYGON2,PSYCHIC_M,PSYCHIC_M
PORYGON2,RAIN_DANCE,RAIN_DANCE
PORYGON2,RETURN,RETURN
PORYGON2,SHADOW_BALL,SHADOW_BALL
PORYGON2,SHOCK_WAVE,SHOCK_WAVE
PORYGON2,SHOCK_WAVE,SHOCK_WAVE
PORYGON2,SIGNAL_BEAM,SIGNAL_BEAM
PORYGON2,SLEEP_TALK,SLEEP_TALK
PORYGON2,SUBSTITUTE,SUBSTITUTE
PORYGON2,SUNNY_DAY,SUNNY_DAY
PORYGON2,SWIFT,SWIFT
PORYGON2,THUNDER,THUNDER
PORYGON2,THUNDERBOLT,THUNDERBOLT
PORYGON2,TOXIC,TOXIC
PORYGON2,ZEN_HEADBUTT,ZEN_HEADBUTT
PORYGON-Z,BLIZZARD,BLIZZARD
PORYGON-Z,DARK_PULSE,DARK_PULSE
PORYGON-Z,FLASH,FLASH
PORYGON-Z,GIGA_IMPACT,GIGA_IMPACT
PORYGON-Z,HIDDEN_POWER,HIDDEN_POWER
PORYGON-Z,HYPER_BEAM,HYPER_BEAM
PORYGON-Z,ICE_BEAM,ICE_BEAM
PORYGON-Z,PSYCHIC_M,PSYCHIC_M
PORYGON-Z,RAIN_DANCE,RAIN_DANCE
PORYGON-Z,RETURN,RETURN
PORYGON-Z,SHADOW_BALL,SHADOW_BALL
PORYGON-Z,SHOCK_WAVE,SHOCK_WAVE
PORYGON-Z,SLEEP_TALK,SLEEP_TALK
PORYGON-Z,SUBSTITUTE,SUBSTITUTE
PORYGON-Z,SUNNY_DAY,SUNNY_DAY
PORYGON-Z,SWIFT,SWIFT
PORYGON-Z,THUNDER,THUNDER
PORYGON-Z,THUNDERBOLT,THUNDERBOLT
PORYGON-Z,TOXIC,TOXIC
PORYGON-Z,ZEN_HEADBUTT,ZEN_HEADBUTT
PUPITAR,BITE,BITE
PUPITAR,BODY_SLAM,BODY_SLAM
PUPITAR,DARK_PULSE,DARK_PULSE
PUPITAR,DARK_PULSE,DARK_PULSE
PUPITAR,DIG,DIG
PUPITAR,EARTHQUAKE,EARTHQUAKE
PUPITAR,EARTHQUAKE,EARTHQUAKE
PUPITAR,HEADBUTT,HEADBUTT
PUPITAR,HIDDEN_POWER,HIDDEN_POWER
PUPITAR,HYPER_BEAM,HYPER_BEAM
PUPITAR,HYPER_BEAM,HYPER_BEAM
PUPITAR,IRON_HEAD,IRON_HEAD
PUPITAR,RAIN_DANCE,RAIN_DANCE
PUPITAR,RETURN,RETURN
PUPITAR,ROCK_SLIDE,ROCK_SLIDE
PUPITAR,ROCK_SLIDE,ROCK_SLIDE
PUPITAR,SANDSTORM,SANDSTORM
PUPITAR,SANDSTORM,SANDSTORM
PUPITAR,SLEEP_TALK,SLEEP_TALK
PUPITAR,SUBSTITUTE,SUBSTITUTE
PUPITAR,SUNNY_DAY,SUNNY_DAY
PUPITAR,TOXIC,TOXIC
PURRLOIN,CUT,CUT
PURRLOIN,DARK_PULSE,DARK_PULSE
PURRLOIN,HIDDEN_POWER,HIDDEN_POWER
PURRLOIN,HYPER_VOICE,HYPER_VOICE
PURRLOIN,NIGHT_SLASH,NIGHT_SLASH
PURRLOIN,PLAY_ROUGH,PLAY_ROUGH
